Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-02,115.0,115.0,110.0,110.0,0.0,0.0,0.0,0.0,,,5.0,-5.0
1991-01-03,107.5,112.5,102.5,106.25,0.0,0.0,0.0,0.0,,,10.0,-1.25
1991-01-07,105.0,110.0,105.0,110.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-01-09,105.0,110.0,105.0,110.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-01-11,105.0,112.5,105.0,112.5,0.0,0.0,0.0,0.0,,,7.5,7.5
1991-01-14,110.0,112.5,108.75,108.75,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-01-23,105.0,110.0,105.0,108.75,0.0,0.0,0.0,0.0,,,5.0,3.75
1991-01-24,100.0,106.25,100.0,106.25,0.0,0.0,0.0,0.0,,,6.25,6.25
1991-01-25,100.0,105.0,100.0,105.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-01-31,100.0,102.5,100.0,102.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-02-01,100.0,106.25,100.0,106.25,0.0,0.0,0.0,0.0,,,6.25,6.25
1991-02-04,105.0,110.0,105.0,110.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-02-05,107.5,112.5,107.5,112.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-02-06,107.5,112.5,107.5,110.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-02-07,102.5,106.25,102.5,105.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-02-08,102.5,106.25,102.5,106.25,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-02-11,104.0,106.0,104.0,106.0,0.0,0.0,0.0,0.0,,,2.0,2.0
1991-02-13,102.5,105.0,102.5,105.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-02-14,102.5,106.25,102.5,106.25,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-02-15,102.5,105.0,102.5,105.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-02-19,110.0,115.0,110.0,113.0,0.0,0.0,0.0,0.0,,,5.0,3.0
1991-02-20,112.5,127.5,112.5,125.0,0.0,0.0,0.0,0.0,,,15.0,12.5
1991-02-21,132.5,132.5,127.5,128.75,0.0,0.0,0.0,0.0,,,5.0,-3.75
1991-02-22,132.5,132.5,128.0,130.0,0.0,0.0,0.0,0.0,,,4.5,-2.5
1991-02-26,130.0,133.75,127.5,130.0,0.0,0.0,0.0,0.0,,,6.25,0.0
1991-02-27,128.75,131.25,126.25,130.0,0.0,0.0,0.0,0.0,,,5.0,1.25
1991-02-28,127.5,131.25,127.5,130.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-03-04,125.0,137.5,125.0,135.5,0.0,0.0,0.0,0.0,,,12.5,10.5
1991-03-05,135.0,137.5,135.0,137.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-03-07,120.0,125.0,120.0,125.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-03-08,123.75,132.5,123.75,132.5,0.0,0.0,0.0,0.0,,,8.75,8.75
1991-03-11,127.5,130.0,127.5,130.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-03-12,126.25,130.0,126.25,130.0,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-03-13,128.0,131.25,128.0,130.0,0.0,0.0,0.0,0.0,,,3.25,2.0
1991-03-15,135.0,137.5,133.75,135.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-03-18,132.5,135.0,130.0,132.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-03-20,130.0,133.5,130.0,133.5,0.0,0.0,0.0,0.0,,,3.5,3.5
1991-03-21,131.25,134.0,131.25,133.0,0.0,0.0,0.0,0.0,,,2.75,1.75
1991-03-22,138.75,138.75,133.75,135.0,0.0,0.0,0.0,0.0,,,5.0,-3.75
1991-03-25,133.0,135.0,133.0,135.0,0.0,0.0,0.0,0.0,,,2.0,2.0
1991-03-26,131.25,135.0,131.25,135.0,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-03-27,134.0,136.0,134.0,136.0,0.0,0.0,0.0,0.0,,,2.0,2.0
