Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-03,120.0,120.0,111.25,116.25,0.0,0.0,0.0,0.0,,,8.75,-3.75
1991-01-07,115.0,118.75,115.0,118.75,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-01-09,122.5,122.5,118.75,118.75,0.0,0.0,0.0,0.0,,,3.75,-3.75
1991-01-11,120.0,123.75,120.0,122.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-01-14,120.0,125.0,120.0,123.75,0.0,0.0,0.0,0.0,,,5.0,3.75
1991-01-23,122.5,122.5,118.75,121.25,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-01-24,121.25,125.0,121.25,123.75,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-01-25,122.5,122.5,120.0,121.25,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-01-31,123.75,123.75,121.25,122.5,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-02-01,122.5,125.0,122.5,125.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-02-04,125.0,126.5,125.0,125.0,0.0,0.0,0.0,0.0,,,1.5,0.0
1991-02-05,125.0,128.0,125.0,127.0,0.0,0.0,0.0,0.0,,,3.0,2.0
1991-02-06,127.5,130.0,127.5,128.75,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-02-07,128.75,128.75,126.25,127.5,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-02-08,128.75,128.75,126.25,127.5,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-02-11,125.0,128.75,125.0,127.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-02-13,126.25,127.5,126.25,127.5,0.0,0.0,0.0,0.0,,,1.25,1.25
1991-02-14,126.25,130.0,126.25,130.0,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-02-15,128.75,132.0,128.75,132.0,0.0,0.0,0.0,0.0,,,3.25,3.25
1991-02-19,135.0,141.25,135.0,138.75,0.0,0.0,0.0,0.0,,,6.25,3.75
1991-02-20,137.5,137.5,132.5,135.0,0.0,0.0,0.0,0.0,,,5.0,-2.5
1991-02-21,132.5,136.25,132.5,136.25,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-02-22,135.0,140.0,135.0,137.5,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-02-26,145.0,145.0,136.25,137.5,0.0,0.0,0.0,0.0,,,8.75,-7.5
1991-02-27,138.75,142.5,136.25,137.5,0.0,0.0,0.0,0.0,,,6.25,-1.25
1991-02-28,135.0,138.75,135.0,137.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-03-04,137.5,137.5,131.25,135.0,0.0,0.0,0.0,0.0,,,6.25,-2.5
1991-03-05,135.0,140.0,135.0,137.5,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-03-07,132.5,136.25,132.5,135.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-03-08,133.75,142.5,133.75,141.25,0.0,0.0,0.0,0.0,,,8.75,7.5
1991-03-11,140.0,143.75,140.0,142.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-03-12,142.5,148.75,142.5,147.5,0.0,0.0,0.0,0.0,,,6.25,5.0
1991-03-13,147.5,151.25,146.25,148.75,0.0,0.0,0.0,0.0,,,5.0,1.25
1991-03-15,152.5,152.5,145.0,147.5,0.0,0.0,0.0,0.0,,,7.5,-5.0
1991-03-18,145.0,147.5,145.0,146.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-03-20,145.0,147.5,143.75,145.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-03-21,141.25,145.0,141.25,145.0,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-03-22,143.75,147.5,143.75,147.5,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-03-25,145.0,146.25,143.0,144.0,0.0,0.0,0.0,0.0,,,3.25,-1.0
1991-03-26,142.5,146.25,142.5,145.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-03-27,145.0,150.0,143.0,143.75,0.0,0.0,0.0,0.0,,,7.0,-1.25
1991-04-01,143.75,146.25,142.5,143.75,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-04-02,141.25,143.75,141.25,142.5,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-04-03,141.25,143.0,137.5,138.0,0.0,0.0,0.0,0.0,,,5.5,-3.25
1991-04-04,138.0,140.0,138.0,138.75,0.0,0.0,0.0,0.0,,,2.0,0.75
1991-04-05,140.0,142.0,137.5,137.5,0.0,0.0,0.0,0.0,,,4.5,-2.5
1991-04-08,137.5,141.0,137.5,138.0,0.0,0.0,0.0,0.0,,,3.5,0.5
1991-04-09,138.0,140.0,137.5,138.0,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-04-11,137.5,140.0,136.0,138.75,0.0,0.0,0.0,0.0,,,4.0,1.25
1991-04-12,137.5,140.0,137.5,140.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-04-15,138.75,141.0,138.0,139.0,0.0,0.0,0.0,0.0,,,3.0,0.25
1991-04-16,138.5,140.0,138.0,139.0,0.0,0.0,0.0,0.0,,,2.0,0.5
1991-04-18,139.5,140.0,137.5,138.0,0.0,0.0,0.0,0.0,,,2.5,-1.5
1991-04-19,140.0,141.0,139.0,140.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1991-04-22,138.75,142.0,138.75,140.0,0.0,0.0,0.0,0.0,,,3.25,1.25
1991-04-23,139.0,140.5,139.0,140.0,0.0,0.0,0.0,0.0,,,1.5,1.0
1991-04-24,138.75,141.25,138.0,138.5,0.0,0.0,0.0,0.0,,,3.25,-0.25
1991-04-25,137.5,140.0,137.5,138.75,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-04-26,140.0,141.25,137.5,138.75,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-04-29,139.0,139.0,135.0,137.5,0.0,0.0,0.0,0.0,,,4.0,-1.5
1991-04-30,135.0,135.0,132.5,133.75,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-05-03,136.25,141.0,132.5,140.0,0.0,0.0,0.0,0.0,,,8.5,3.75
1991-05-06,140.0,142.5,138.75,140.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-05-07,140.5,141.0,138.75,140.0,0.0,0.0,0.0,0.0,,,2.25,-0.5
1991-05-08,139.5,142.0,139.5,141.0,0.0,0.0,0.0,0.0,,,2.5,1.5
1991-05-09,140.0,140.0,139.0,140.0,0.0,0.0,0.0,0.0,,,1.0,0.0
1991-05-10,141.25,143.75,140.0,140.0,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-05-13,140.0,143.75,140.0,142.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-05-14,140.0,142.5,140.0,141.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-05-16,142.5,145.0,140.0,140.0,0.0,0.0,0.0,0.0,,,5.0,-2.5
1991-05-17,143.75,143.75,140.0,140.0,0.0,0.0,0.0,0.0,,,3.75,-3.75
1991-05-20,140.0,142.0,140.0,141.0,0.0,0.0,0.0,0.0,,,2.0,1.0
1991-05-21,140.0,142.5,140.0,141.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-05-23,142.0,142.0,139.0,140.0,0.0,0.0,0.0,0.0,,,3.0,-2.0
1991-05-27,140.0,142.0,139.0,140.0,0.0,0.0,0.0,0.0,,,3.0,0.0
1991-05-29,140.0,142.0,140.0,142.0,0.0,0.0,0.0,0.0,,,2.0,2.0
1991-05-30,140.0,141.25,139.0,140.0,0.0,0.0,0.0,0.0,,,2.25,0.0
1991-05-31,140.0,140.0,138.0,139.0,0.0,0.0,0.0,0.0,,,2.0,-1.0
1991-06-03,140.0,140.0,138.0,139.0,0.0,0.0,0.0,0.0,,,2.0,-1.0
1991-06-04,138.5,139.5,138.0,138.5,0.0,0.0,0.0,0.0,,,1.5,0.0
1991-06-05,139.0,139.0,135.0,137.5,0.0,0.0,0.0,0.0,,,4.0,-1.5
1991-06-06,137.5,137.5,135.0,136.25,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-06-07,137.5,138.0,135.0,137.5,0.0,0.0,0.0,0.0,,,3.0,0.0
1991-06-11,138.75,138.75,136.25,137.5,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-06-12,137.5,138.75,137.5,138.75,0.0,0.0,0.0,0.0,,,1.25,1.25
1991-06-13,137.5,138.75,135.0,137.5,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-06-17,142.5,142.5,138.75,140.0,0.0,0.0,0.0,0.0,,,3.75,-2.5
1991-06-18,140.0,142.0,140.0,141.25,0.0,0.0,0.0,0.0,,,2.0,1.25
1991-06-19,140.0,142.0,140.0,141.0,0.0,0.0,0.0,0.0,,,2.0,1.0
1991-06-20,140.0,142.5,140.0,142.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-06-24,145.0,145.0,141.25,142.5,0.0,0.0,0.0,0.0,,,3.75,-2.5
1991-06-25,140.0,142.5,140.0,141.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-06-26,142.5,145.0,142.5,142.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-06-27,140.0,143.0,140.0,142.5,0.0,0.0,0.0,0.0,,,3.0,2.5
1991-06-28,141.0,143.0,141.0,141.25,0.0,0.0,0.0,0.0,,,2.0,0.25
1991-07-02,143.75,143.75,142.5,143.75,0.0,0.0,0.0,0.0,,,1.25,0.0
1991-07-03,145.0,145.0,142.5,143.0,0.0,0.0,0.0,0.0,,,2.5,-2.0
1991-07-04,143.75,145.0,142.5,143.75,0.0,0.0,0.0,0.0,,,2.5,0.0
