Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1995-08-09,400.0,400.0,400.0,400.0,107.178571429,700.0,4.0,75025.0,,,0.0,0.0
1995-08-11,530.0,755.0,530.0,750.0,545.555555556,900.0,5.0,491000.0,,,225.0,220.0
1995-08-14,750.0,800.0,728.0,728.0,749.25,4000.0,27.0,2997000.0,,,72.0,-22.0
1995-08-16,730.0,750.0,700.0,716.0,715.8,2000.0,16.0,1431600.0,,,50.0,-14.0
1995-08-17,692.0,692.0,670.0,680.0,682.333333333,600.0,6.0,409400.0,,,22.0,-12.0
1995-08-21,626.0,660.0,626.0,650.0,644.8,500.0,4.0,322400.0,,,34.0,24.0
1995-08-22,640.0,654.0,640.0,654.0,650.5,400.0,3.0,260200.0,,,14.0,14.0
1995-08-24,690.0,690.0,674.0,690.0,683.666666667,600.0,6.0,410200.0,,,16.0,0.0
1995-08-25,720.0,740.0,686.0,712.0,718.375,1600.0,16.0,1149400.0,,,54.0,-8.0
1995-09-04,690.0,690.0,690.0,690.0,690.0,100.0,1.0,69000.0,,,0.0,0.0
1995-09-26,690.0,690.0,690.0,690.0,690.0,300.0,3.0,207000.0,,,0.0,0.0
1995-09-28,680.0,680.0,670.0,670.0,676.666666667,300.0,2.0,203000.0,,,10.0,-10.0
1995-10-06,678.0,678.0,678.0,678.0,678.0,100.0,1.0,67800.0,,,0.0,0.0
1995-12-07,600.0,600.0,600.0,600.0,600.0,100.0,1.0,60000.0,,,0.0,0.0
1995-12-08,575.0,575.0,575.0,575.0,575.0,100.0,1.0,57500.0,,,0.0,0.0
1995-12-14,550.0,550.0,550.0,550.0,550.0,100.0,1.0,55000.0,,,0.0,0.0
1996-02-29,600.0,600.0,600.0,600.0,600.0,100.0,1.0,60000.0,,,0.0,0.0
1996-03-19,710.0,710.0,710.0,710.0,710.0,100.0,1.0,71000.0,,,0.0,0.0
1996-03-29,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-04-26,770.0,770.0,750.0,750.0,725.14084507,56800.0,7.0,41188000.0,,,20.0,-20.0
1996-05-03,740.0,740.0,740.0,740.0,740.0,100.0,1.0,74000.0,,,0.0,0.0
1996-05-08,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-05-13,750.0,750.0,700.0,700.0,725.0,200.0,2.0,145000.0,,,50.0,-50.0
1996-05-15,700.0,700.0,700.0,700.0,700.0,100.0,1.0,70000.0,,,0.0,0.0
1996-05-20,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-05-21,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-05-24,780.0,780.0,780.0,780.0,755.124378109,20100.0,5.0,15178000.0,,,0.0,0.0
1996-05-27,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-05-29,770.0,770.0,770.0,770.0,760.033222591,30100.0,5.0,22877000.0,,,0.0,0.0
1996-05-30,770.0,790.0,770.0,790.0,760.769230769,5200.0,3.0,3956000.0,,,20.0,20.0
1996-06-05,780.0,780.0,780.0,780.0,780.0,100.0,1.0,78000.0,,,0.0,0.0
1996-06-06,730.0,730.0,730.0,730.0,754.038461538,5200.0,4.0,3921000.0,,,0.0,0.0
1996-06-13,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-06-14,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-06-20,750.0,760.0,750.0,760.0,750.12195122,8200.0,4.0,6151000.0,,,10.0,10.0
1996-06-24,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-06-26,770.0,770.0,750.0,750.0,760.0,200.0,2.0,152000.0,,,20.0,-20.0
1996-06-28,750.0,750.0,750.0,750.0,750.0,100.0,1.0,75000.0,,,0.0,0.0
1996-09-27,640.0,640.0,640.0,640.0,640.0,100.0,1.0,64000.0,,,0.0,0.0
1996-10-11,640.0,640.0,640.0,640.0,640.0,100.0,1.0,64000.0,,,0.0,0.0
1996-10-24,635.0,635.0,635.0,635.0,635.0,100.0,1.0,63500.0,,,0.0,0.0
1996-12-11,635.0,635.0,635.0,635.0,635.0,100.0,1.0,63500.0,,,0.0,0.0
1996-12-12,635.0,635.0,635.0,635.0,635.0,100.0,1.0,63500.0,,,0.0,0.0
1996-12-13,635.0,635.0,635.0,635.0,635.0,100.0,1.0,63500.0,,,0.0,0.0
1997-01-03,640.0,640.0,640.0,640.0,640.0,100.0,1.0,64000.0,,,0.0,0.0
1997-01-10,575.0,600.0,575.0,600.0,587.5,200.0,2.0,117500.0,,,25.0,25.0
1997-01-20,635.0,635.0,635.0,635.0,632.277227723,10100.0,5.0,6386000.0,,,0.0,0.0
1997-01-21,640.0,640.0,640.0,640.0,640.0,100.0,1.0,64000.0,,,0.0,0.0
