Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1992-03-02,190.0,210.0,180.0,210.0,0.0,0.0,0.0,0.0,,,30.0,20.0
1992-03-03,205.0,210.0,195.0,200.0,0.0,0.0,0.0,0.0,,,15.0,-5.0
1992-03-09,210.0,225.0,210.0,225.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1992-03-10,215.0,230.0,210.0,220.0,0.0,0.0,0.0,0.0,,,20.0,5.0
1992-03-11,205.0,220.0,205.0,215.0,0.0,0.0,0.0,0.0,,,15.0,10.0
1992-03-12,205.0,215.0,205.0,215.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1992-03-13,210.0,230.0,210.0,220.0,0.0,0.0,0.0,0.0,,,20.0,10.0
1992-03-17,235.0,270.0,235.0,260.0,0.0,0.0,0.0,0.0,,,35.0,25.0
1992-03-18,240.0,265.0,240.0,250.0,0.0,0.0,0.0,0.0,,,25.0,10.0
1992-03-20,245.0,260.0,240.0,240.0,0.0,0.0,0.0,0.0,,,20.0,-5.0
1992-03-24,250.0,280.0,250.0,270.0,0.0,0.0,0.0,0.0,,,30.0,20.0
1992-03-25,270.0,280.0,250.0,260.0,0.0,0.0,0.0,0.0,,,30.0,-10.0
1992-03-27,260.0,270.0,250.0,260.0,0.0,0.0,0.0,0.0,,,20.0,0.0
1992-03-30,275.0,285.0,260.0,280.0,0.0,0.0,0.0,0.0,,,25.0,5.0
1992-03-31,280.0,280.0,267.5,270.0,0.0,0.0,0.0,0.0,,,12.5,-10.0
1995-05-02,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-05-03,215.0,222.5,215.0,215.0,0.0,0.0,0.0,0.0,,,7.5,0.0
1995-05-04,220.0,225.0,220.0,225.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-05,225.0,230.0,225.0,230.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-08,222.5,227.5,222.5,225.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1995-05-09,220.0,227.5,215.0,227.5,0.0,0.0,0.0,0.0,,,12.5,7.5
1995-05-10,215.0,225.0,215.0,222.5,0.0,0.0,0.0,0.0,,,10.0,7.5
1995-05-12,220.0,220.0,217.5,217.5,0.0,0.0,0.0,0.0,,,2.5,-2.5
1995-05-15,210.0,220.0,210.0,220.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1995-05-16,210.0,220.0,210.0,215.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-05-17,205.0,212.5,205.0,210.0,0.0,0.0,0.0,0.0,,,7.5,5.0
1995-05-18,210.0,220.0,210.0,220.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1995-05-19,215.0,220.0,210.0,220.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-05-22,212.5,217.5,210.0,217.5,0.0,0.0,0.0,0.0,,,7.5,5.0
1995-05-23,212.5,217.5,212.5,217.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-24,212.5,217.5,212.5,217.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-25,210.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-05-26,215.0,217.5,212.5,215.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-05-29,210.0,215.0,210.0,215.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-30,210.0,215.0,207.5,215.0,0.0,0.0,0.0,0.0,,,7.5,5.0
1995-05-31,207.5,212.5,207.5,212.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1996-03-18,285.0,292.0,284.0,291.0,287.91304347826,4600.0,15.0,1324400.0,,,8.0,6.0
1996-03-19,290.0,290.0,285.0,285.0,288.09523809524,1050.0,8.0,302500.0,,,5.0,-5.0
1996-03-21,285.0,287.5,282.5,285.0,286.21794871795,1950.0,11.0,558125.0,,,5.0,0.0
1996-03-22,285.0,295.0,285.0,292.5,287.28658536585,4100.0,13.0,1177875.0,,,10.0,7.5
1996-03-25,287.5,295.0,287.5,292.5,294.54968944099,8050.0,12.0,2371125.0,,,7.5,5.0
1996-03-26,292.5,300.0,292.5,300.0,298.25974025974,11550.0,19.0,3444900.0,,,7.5,7.5
1996-03-27,305.0,305.0,290.0,290.0,296.57142857143,1750.0,11.0,519000.0,,,15.0,-15.0
1996-03-29,305.0,305.0,285.0,290.0,296.875,800.0,11.0,237500.0,,,20.0,-15.0
1996-04-02,292.5,292.5,292.5,292.5,292.5,550.0,6.0,160875.0,,,0.0,0.0
1996-04-03,285.0,287.5,282.5,285.0,286.14130434783,2300.0,10.0,658125.0,,,5.0,0.0
1996-04-04,282.5,290.0,280.0,287.5,284.36666666667,3750.0,17.0,1066375.0,,,10.0,5.0
1996-04-05,287.5,292.5,287.5,292.5,290.03846153846,3250.0,12.0,942625.0,,,5.0,5.0
1996-04-08,287.5,290.0,287.5,290.0,289.375,1000.0,11.0,289375.0,,,2.5,2.5
1996-04-09,290.0,290.0,290.0,290.0,290.0,300.0,5.0,87000.0,,,0.0,0.0
1996-04-10,285.0,285.0,282.5,282.5,283.75,300.0,5.0,85125.0,,,2.5,-2.5
1996-04-11,285.0,295.0,282.5,292.5,289.44620253165,7900.0,23.0,2286625.0,,,12.5,7.5
1996-04-12,290.0,290.0,282.5,285.0,286.13636363636,2200.0,7.0,629500.0,,,7.5,-5.0
1996-04-15,285.0,285.0,285.0,285.0,285.0,250.0,3.0,71250.0,,,0.0,0.0
1996-04-16,280.0,292.5,280.0,292.5,287.53311258278,7550.0,24.0,2170875.0,,,12.5,12.5
1996-04-17,290.0,292.5,290.0,290.0,288.33333333333,1200.0,10.0,346000.0,,,2.5,0.0
1996-04-18,292.5,292.5,282.5,285.0,289.09090909091,1650.0,13.0,477000.0,,,10.0,-7.5
1996-04-22,285.0,285.0,280.0,280.0,280.66666666667,750.0,8.0,210500.0,,,5.0,-5.0
1996-04-23,275.0,287.5,275.0,285.0,283.34158415842,5050.0,23.0,1430875.0,,,12.5,10.0
1996-04-24,280.0,287.5,280.0,287.5,286.0,1000.0,8.0,286000.0,,,7.5,7.5
1996-04-25,287.5,290.0,285.0,290.0,288.4375,2400.0,14.0,692250.0,,,5.0,2.5
1996-04-26,285.0,292.5,285.0,292.5,289.25,1000.0,15.0,289250.0,,,7.5,7.5
1996-04-30,282.5,285.0,282.5,285.0,283.0,250.0,4.0,70750.0,,,2.5,2.5
