Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1992-09-07,2.75,3.0,2.75,3.0,0.0,0.0,0.0,0.0,,,0.25,0.25
1992-09-18,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-22,2.75,2.75,2.75,2.75,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-24,2.75,2.75,2.75,2.75,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-28,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-29,2.75,2.75,2.75,2.75,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-30,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-10-08,5.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-10-12,7.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,,,3.0,3.0
1992-10-13,10.25,10.25,10.25,10.25,0.0,0.0,0.0,0.0,,,0.0,0.0
1994-11-23,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1996-04-24,11.75,11.75,11.75,11.75,11.75,200.0,1.0,2350.0,,,0.0,0.0
1996-05-14,45.5,50.0,45.0,45.5,46.6266318538,76600.0,253.0,3571600.0,,,5.0,0.0
1996-05-15,45.0,46.25,41.25,46.25,43.7924382716,64800.0,173.0,2837750.0,,,5.0,1.25
1996-05-16,46.25,47.5,43.75,45.0,45.7651179941,67800.0,169.0,3102875.0,,,3.75,-1.25
1996-05-17,45.0,45.0,42.5,45.0,44.1588785047,32100.0,97.0,1417500.0,,,2.5,0.0
1996-05-20,43.75,43.75,41.25,42.5,42.7324120603,19900.0,55.0,850375.0,,,2.5,-1.25
1996-05-21,41.25,41.25,38.75,38.75,40.406626506,24900.0,87.0,1006125.0,,,2.5,-2.5
1996-05-22,38.0,43.0,37.0,40.0,40.2532258065,62000.0,83.0,2495700.0,,,6.0,2.0
1996-05-23,39.0,41.0,39.0,40.0,39.9574468085,9400.0,32.0,375600.0,,,2.0,1.0
1996-05-24,44.0,46.0,39.0,40.0,41.9911504425,67800.0,93.0,2847000.0,,,7.0,-4.0
1996-05-27,40.0,40.0,39.0,40.0,39.3260869565,4600.0,18.0,180900.0,,,1.0,0.0
1996-05-28,38.0,38.0,37.0,37.0,37.7647058824,5100.0,17.0,192600.0,,,1.0,-1.0
1996-05-29,38.0,46.0,38.0,42.0,42.5469798658,59600.0,101.0,2535800.0,,,8.0,4.0
1996-05-30,43.75,43.75,40.0,41.25,41.25,5900.0,17.0,243375.0,,,3.75,-2.5
1996-05-31,41.25,41.25,40.0,41.25,40.8152173913,2300.0,13.0,93875.0,,,1.25,0.0
1996-06-03,41.25,41.25,40.0,41.25,40.625,1000.0,7.0,40625.0,,,1.25,0.0
1996-06-04,46.25,46.25,40.0,41.25,41.1680327869,6100.0,19.0,251125.0,,,6.25,-5.0
1996-06-05,41.25,41.25,40.0,40.0,40.0862068966,5800.0,8.0,232500.0,,,1.25,-1.25
1996-06-06,40.0,41.0,40.0,40.0,40.2432432432,7400.0,16.0,297800.0,,,1.0,0.0
1996-06-07,40.0,40.0,38.0,38.0,38.78125,12800.0,45.0,496400.0,,,2.0,-2.0
1996-06-10,39.0,40.0,39.0,39.0,39.1794871795,3900.0,10.0,152800.0,,,1.0,0.0
1996-06-11,45.0,45.0,38.0,38.0,40.8461538462,1300.0,4.0,53100.0,,,7.0,-7.0
1996-06-12,38.0,39.0,38.0,38.0,38.1904761905,2100.0,9.0,80200.0,,,1.0,0.0
1996-06-13,38.0,39.0,38.0,38.0,38.0769230769,2600.0,12.0,99000.0,,,1.0,0.0
1996-06-14,38.0,38.0,37.0,38.0,37.8,1500.0,8.0,56700.0,,,1.0,0.0
1996-06-17,38.0,38.0,37.0,37.0,37.20625,1600.0,4.0,59530.0,,,1.0,-1.0
1996-06-18,37.5,37.5,36.1,36.6,37.0432432432,3700.0,15.0,137060.0,,,1.4,-0.9
1996-06-19,37.0,37.0,36.0,36.0,36.5979166667,4800.0,15.0,175670.0,,,1.0,-1.0
1996-06-20,36.5,36.5,35.1,35.1,35.965,2000.0,6.0,71930.0,,,1.4,-1.4
1996-06-21,34.0,36.9,34.0,34.6,35.4455882353,6800.0,27.0,241030.0,,,2.9,0.6
1996-06-24,35.5,36.0,34.9,36.0,35.1375,4000.0,13.0,140550.0,,,1.1,0.5
1996-06-25,34.1,35.0,34.0,35.0,34.65,4800.0,8.0,166320.0,,,1.0,0.9
1996-06-26,35.2,35.2,34.7,35.0,34.9941176471,1700.0,5.0,59490.0,,,0.5,-0.2
1996-06-27,35.0,36.0,35.0,35.0,35.3,4900.0,10.0,172970.0,,,1.0,0.0
1996-06-28,35.3,35.5,35.3,35.5,35.35,600.0,3.0,21210.0,,,0.2,0.2
1996-07-01,35.5,35.5,34.0,35.0,35.1129032258,3100.0,10.0,108850.0,,,1.5,-0.5
1996-07-02,34.5,34.5,34.2,34.3,34.3222222222,900.0,4.0,30890.0,,,0.3,-0.2
1996-07-03,34.1,34.1,33.0,34.0,33.4,4500.0,14.0,150300.0,,,1.1,-0.1
1996-07-04,33.0,33.2,32.0,33.2,32.525,1600.0,7.0,52040.0,,,1.2,0.2
1996-07-05,32.2,33.0,32.0,32.0,32.5984375,6400.0,17.0,208630.0,,,1.0,-0.2
1996-07-08,34.0,38.9,34.0,35.2,35.8555555556,7200.0,31.0,258160.0,,,4.9,1.2
