Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-03,205.0,220.0,200.0,210.0,0.0,0.0,0.0,0.0,,,20.0,5.0
1991-01-07,207.5,225.0,207.5,223.75,0.0,0.0,0.0,0.0,,,17.5,16.25
1991-01-09,220.0,225.0,220.0,225.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-01-11,222.5,232.5,220.0,230.0,0.0,0.0,0.0,0.0,,,12.5,7.5
1991-01-14,220.0,230.0,220.0,228.75,0.0,0.0,0.0,0.0,,,10.0,8.75
1991-01-23,215.0,225.0,215.0,225.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-01-24,230.0,230.0,220.0,225.0,0.0,0.0,0.0,0.0,,,10.0,-5.0
1991-01-25,222.5,227.5,212.5,227.5,0.0,0.0,0.0,0.0,,,15.0,5.0
1991-01-31,232.5,235.0,227.5,232.5,0.0,0.0,0.0,0.0,,,7.5,0.0
1991-02-01,230.0,237.5,230.0,237.5,0.0,0.0,0.0,0.0,,,7.5,7.5
1991-02-04,242.5,255.0,242.5,252.5,0.0,0.0,0.0,0.0,,,12.5,10.0
1991-02-05,260.0,265.0,255.0,260.0,0.0,0.0,0.0,0.0,,,10.0,0.0
1991-02-06,257.5,263.75,251.25,255.0,0.0,0.0,0.0,0.0,,,12.5,-2.5
1991-02-07,255.0,255.0,247.5,250.0,0.0,0.0,0.0,0.0,,,7.5,-5.0
1991-02-08,245.0,247.5,243.75,247.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-02-11,245.0,245.0,240.0,245.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-02-13,243.75,243.75,237.5,242.5,0.0,0.0,0.0,0.0,,,6.25,-1.25
1991-02-14,243.75,247.5,241.25,245.0,0.0,0.0,0.0,0.0,,,6.25,1.25
1991-02-15,245.0,252.5,245.0,247.5,0.0,0.0,0.0,0.0,,,7.5,2.5
1991-02-19,265.0,265.0,257.5,258.75,0.0,0.0,0.0,0.0,,,7.5,-6.25
1991-02-20,257.5,262.5,256.25,260.0,0.0,0.0,0.0,0.0,,,6.25,2.5
1991-02-21,265.0,267.5,258.75,262.5,0.0,0.0,0.0,0.0,,,8.75,-2.5
1991-02-22,272.5,272.5,262.5,265.0,0.0,0.0,0.0,0.0,,,10.0,-7.5
1991-02-26,270.0,272.5,266.25,268.75,0.0,0.0,0.0,0.0,,,6.25,-1.25
1991-02-27,265.0,266.25,260.0,261.25,0.0,0.0,0.0,0.0,,,6.25,-3.75
1991-02-28,270.0,270.0,260.0,260.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-03-04,252.5,262.5,252.5,262.5,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-03-05,260.0,265.0,260.0,262.5,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-03-07,250.0,255.0,245.5,252.5,0.0,0.0,0.0,0.0,,,9.5,2.5
1991-03-08,247.5,255.0,247.5,255.0,0.0,0.0,0.0,0.0,,,7.5,7.5
1991-03-11,250.0,255.0,250.0,255.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-03-12,250.0,252.5,245.0,252.5,0.0,0.0,0.0,0.0,,,7.5,2.5
1991-03-13,253.75,255.0,252.5,252.5,0.0,0.0,0.0,0.0,,,2.5,-1.25
1991-03-15,258.75,265.0,258.75,260.0,0.0,0.0,0.0,0.0,,,6.25,1.25
